State,County,Date Detected,Bird Species
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Green-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
Texas,Chambers,2022-12-22,Blue-winged teal
California,San Mateo,2022-12-21,Turkey vulture
California,Del Norte,2022-12-21,Peregrine falcon
California,San Luis Obispo,2022-12-21,Turkey vulture
California,Alameda,2022-12-21,Red-tailed hawk
California,Santa Clara,2022-12-21,Red-shouldered hawk
California,Santa Clara,2022-12-21,Red-tailed hawk
California,Monterey,2022-12-21,Snowy plover
New York,Suffolk,2022-12-21,Common loon
Kentucky,Graves,2022-12-21,Snow goose
California,San Diego,2022-12-21,White-faced ibis
Alabama,Lauderdale,2022-12-20,Bald eagle
Alabama,Tallapoosa,2022-12-20,Bald eagle
Alabama,Sumter,2022-12-20,Black vulture
Alabama,Sumter,2022-12-20,Black vulture
Montana,Lake,2022-12-20,Red-tailed hawk
Montana,Lake,2022-12-20,Great horned owl
Montana,Lake,2022-12-20,Great horned owl
Montana,Big Horn,2022-12-20,Canada goose
Montana,Big Horn,2022-12-20,Canada goose
Kansas,Kingman,2022-12-20,Ross's goose
California,Sacramento,2022-12-20,Canada goose
Colorado,Saguache,2022-12-20,Canada goose
Colorado,Jefferson,2022-12-20,Great horned owl
Colorado,Boulder,2022-12-20,Bald eagle
Colorado,Prowers,2022-12-20,Red-tailed hawk
Colorado,Broomfield,2022-12-20,Cackling goose
Iowa,Buchanan,2022-12-20,Great horned owl
Washington,Whitman,2022-12-20,Bald eagle
Florida,Levy,2022-12-20,Pelican (unidentified)
Colorado,Boulder,2022-12-20,Cackling goose
Colorado,Boulder,2022-12-20,Cackling goose
Colorado,Boulder,2022-12-20,Cackling goose
Colorado,Boulder,2022-12-20,Canada goose
Colorado,Larimer,2022-12-20,Red-tailed hawk
Colorado,Larimer,2022-12-20,Great horned owl
Colorado,Larimer,2022-12-20,Cackling goose
Colorado,Douglas,2022-12-20,Snow goose
Colorado,Boulder,2022-12-20,Cackling goose
Colorado,Boulder,2022-12-20,Canada goose
Colorado,Boulder,2022-12-20,Cackling goose
Colorado,Larimer,2022-12-20,Great horned owl
Colorado,Larimer,2022-12-20,Crow (unidentified)
Colorado,Larimer,2022-12-20,Red-tailed hawk
Colorado,Larimer,2022-12-20,Red-tailed hawk
Missouri,Dunklin,2022-12-20,Mallard
Missouri,Perry,2022-12-20,Red-tailed hawk
Missouri,Franklin,2022-12-20,Hawk (unidentified)
Missouri,Vernon,2022-12-20,Red-tailed hawk
Missouri,Bates,2022-12-20,Snow goose
Missouri,Bates,2022-12-20,Snow goose
Nebraska,Deuel,2022-12-20,Canada goose
Nebraska,Deuel,2022-12-20,Canada goose
Pennsylvania,Chester,2022-12-20,Canada goose
Oregon,Polk,2022-12-20,Red-tailed hawk
Mississippi,Madison,2022-12-20,Canada goose
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Iowa,Woodbury,2022-12-20,Canada goose
Iowa,Monona,2022-12-20,Canada goose
Iowa,Monona,2022-12-20,Canada goose
Wisconsin,Buffalo,2022-12-20,Mallard
Iowa,Shelby,2022-12-20,Canada goose
Iowa,Woodbury,2022-12-20,Canada goose
Iowa,Woodbury,2022-12-20,Canada goose
Mississippi,Madison,2022-12-20,Canada goose
Iowa,Woodbury,2022-12-20,Canada goose
Mississippi,Madison,2022-12-20,Canada goose
Arkansas,Johnson,2022-12-20,Green-winged teal
Arkansas,Johnson,2022-12-20,Mallard
Alabama,Jackson,2022-12-20,Mallard
Alabama,Jackson,2022-12-20,Gadwall
Alabama,Jackson,2022-12-20,Gadwall
Mississippi,Madison,2022-12-20,Canada goose
Iowa,Woodbury,2022-12-20,Canada goose
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Madison,2022-12-20,Canada goose
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Lowndes,2022-12-20,Black vulture
Iowa,Madison,2022-12-20,Canada goose
Mississippi,Lowndes,2022-12-20,Black vulture
Mississippi,Alcorn,2022-12-20,Snow goose
Mississippi,Lowndes,2022-12-20,Black vulture
Maine,Penobscot,2022-12-20,Mallard
Maine,Penobscot,2022-12-20,Mallard
Illinois,Madison,2022-12-20,Bufflehead
Florida,Palm Beach,2022-12-20,American wigeon
Texas,Hale,2022-12-20,Mallard
Texas,Hale,2022-12-20,American wigeon
Texas,Hale,2022-12-20,American wigeon
Florida,Brevard,2022-12-20,Blue-winged teal
Florida,Palm Beach,2022-12-20,Green-winged teal
Florida,Palm Beach,2022-12-20,Blue-winged teal
Florida,Palm Beach,2022-12-20,Blue-winged teal
Florida,Palm Beach,2022-12-20,Fulvous whistling duck
Iowa,Cerro Gordo,2022-12-20,Mallard
Florida,Palm Beach,2022-12-20,American wigeon
Maine,Penobscot,2022-12-20,Mallard
Maine,Penobscot,2022-12-20,Mallard
Maine,Penobscot,2022-12-20,Mallard
Maine,Penobscot,2022-12-20,Mallard
Maine,Penobscot,2022-12-20,Mallard
Florida,Palm Beach,2022-12-20,Blue-winged teal
California,Humboldt,2022-12-19,Mallard
Illinois,Perry,2022-12-17,Snow goose
Illinois,Jefferson,2022-12-17,Snow goose
Illinois,Jefferson,2022-12-17,Snow goose
Illinois,Randolph,2022-12-17,Great horned owl
Illinois,Randolph,2022-12-17,Snow goose
Illinois,Randolph,2022-12-17,Snow goose
Illinois,Randolph,2022-12-17,Ross's goose
Illinois,Perry,2022-12-17,Snow goose
Arizona,Mohave,2022-12-17,Green-winged teal
New Jersey,Cumberland,2022-12-16,Bald eagle
New York,Seneca,2022-12-16,American black duck
Maine,Penobscot,2022-12-16,Mallard
Nevada,Humboldt,2022-12-16,Great horned owl
Nevada,Pershing,2022-12-16,Greater sage grouse
New Mexico,Socorro,2022-12-16,Snow goose
New Mexico,Socorro,2022-12-16,Snow goose
New Mexico,Socorro,2022-12-16,Canada goose
Missouri,Holt,2022-12-16,Snow goose
Missouri,Holt,2022-12-16,Snow goose
Missouri,Holt,2022-12-16,Trumpeter swan
Colorado,Otero,2022-12-16,Canada goose
Colorado,Baca,2022-12-16,Canada goose
Oregon,Lincoln,2022-12-16,Hawk (unidentified)
Wyoming,Teton,2022-12-16,American kestrel
Wyoming,Teton,2022-12-16,American kestrel
Washington,King,2022-12-16,Crow (unidentified)
Washington,Snohomish,2022-12-16,Dunlin
North Carolina,Wake,2022-12-16,Hawk (unidentified)
New York,Clinton,2022-12-16,American crow
New York,Tompkins,2022-12-16,Snow goose
Colorado,Boulder,2022-12-16,Cackling goose
Colorado,Larimer,2022-12-16,Cackling goose
Colorado,Larimer,2022-12-16,Cackling goose
Colorado,Larimer,2022-12-16,Red-tailed hawk
Colorado,Larimer,2022-12-16,Red-tailed hawk
Tennessee,Robertson,2022-12-16,Ross's goose
Louisiana,Morehouse,2022-12-16,Red-tailed hawk
Kansas,Sherman,2022-12-16,Snow goose
Kansas,Pottawatomie,2022-12-16,Common merganser
Kansas,Pottawatomie,2022-12-16,Redhead duck
Kansas,Pottawatomie,2022-12-16,Canada goose
Kansas,Ford,2022-12-16,Ross's goose
Kansas,Ford,2022-12-16,Snow goose
Kansas,Douglas,2022-12-16,Red-tailed hawk
Kansas,Sherman,2022-12-16,Great horned owl
Arkansas,Cleburne,2022-12-16,Snow goose
Arkansas,Poinsett,2022-12-16,Ross's goose
Arkansas,Poinsett,2022-12-16,Snow goose
Arkansas,Poinsett,2022-12-16,Snow goose
Arkansas,Craighead,2022-12-16,Greater white-fronted goose
Arkansas,Craighead,2022-12-16,Red-tailed hawk
Arkansas,Greene,2022-12-16,Snow goose
Arkansas,Chicot,2022-12-16,Snow goose
Arkansas,Saline,2022-12-16,Wood duck
Arkansas,Grant,2022-12-16,Bald eagle
North Carolina,Guilford,2022-12-16,Black vulture
North Carolina,Pamlico,2022-12-16,Bald eagle
Nebraska,Douglas,2022-12-16,Hawk (unidentified)
Arkansas,Craighead,2022-12-16,Peregrine falcon
Arkansas,Baxter,2022-12-16,Gull (unidentified)
Washington,Grays Harbor,2022-12-16,Sanderling
Washington,Snohomish,2022-12-16,American crow
Washington,Thurston,2022-12-16,Gadwall
Colorado,Boulder,2022-12-16,Canada goose
Washington,Pacific,2022-12-16,Bald eagle
Illinois,Randolph,2022-12-16,Peregrine falcon
New York,Suffolk,2022-12-16,Snow goose
New York,Seneca,2022-12-16,Gadwall
New York,Seneca,2022-12-16,American wigeon
New York,Seneca,2022-12-16,Mallard
New York,Seneca,2022-12-16,Mallard
New York,Seneca,2022-12-16,Mallard
New York,Seneca,2022-12-16,Mallard
New York,Seneca,2022-12-16,Mallard
New York,Seneca,2022-12-16,Mallard
Mississippi,Monroe,2022-12-16,Black vulture
Mississippi,DeSoto,2022-12-16,Red-tailed hawk
Mississippi,Panola,2022-12-16,Snow goose
Louisiana,Richland,2022-12-16,Northern pintail
West Virginia,Pocahontas,2022-12-16,Canada goose
Alaska,Sitka,2022-12-16,Bald eagle
Alaska,Sitka,2022-12-16,Trumpeter swan
Alaska,Sitka,2022-12-16,Bald eagle
Texas,Bosque,2022-12-15,Bald eagle
Montana,Yellowstone,2022-12-15,Great horned owl
Montana,Missoula,2022-12-15,Canada goose
Colorado,Adams,2022-12-15,Common merganser
Colorado,Weld,2022-12-15,Great horned owl
Colorado,Rio Grande,2022-12-15,Great horned owl
Pennsylvania,Allegheny,2022-12-15,Canada goose
Pennsylvania,Centre,2022-12-15,Canada goose
Pennsylvania,Centre,2022-12-15,Canada goose
Pennsylvania,Lehigh,2022-12-15,Black vulture
Pennsylvania,Chester,2022-12-15,Black vulture
Pennsylvania,Berks,2022-12-15,Black vulture
Pennsylvania,Berks,2022-12-15,Black vulture
Pennsylvania,Chester,2022-12-15,Black vulture
Pennsylvania,Chester,2022-12-15,Black vulture
Pennsylvania,Bucks,2022-12-15,Green-winged teal
Oregon,Union,2022-12-15,Great horned owl
Oregon,Klamath,2022-12-15,Red-tailed hawk
Utah,Utah,2022-12-15,Great horned owl
Arkansas,Jackson,2022-12-15,Bald eagle
Florida,Brevard,2022-12-15,Brown pelican
Florida,Brevard,2022-12-15,Lesser scaup
Florida,Brevard,2022-12-15,Royal tern
Florida,Brevard,2022-12-15,Sandwich tern
Florida,Brevard,2022-12-15,Lesser scaup
Texas,Montague,2022-12-15,Bald eagle
Pennsylvania,Carbon,2022-12-15,Bald eagle
Colorado,Larimer,2022-12-15,Cackling goose
Pennsylvania,Adams,2022-12-15,Black vulture
Pennsylvania,Adams,2022-12-15,Black vulture
Pennsylvania,Adams,2022-12-15,Black vulture
Pennsylvania,Venango,2022-12-15,Canada goose
Pennsylvania,Lebanon,2022-12-15,Black vulture
Pennsylvania,Potter,2022-12-15,Mallard
Pennsylvania,Crawford,2022-12-15,Bald eagle
Pennsylvania,Lackawanna,2022-12-15,Canada goose
Pennsylvania,Monroe,2022-12-15,Mute swan
Pennsylvania,Monroe,2022-12-15,Mute swan
Pennsylvania,Lancaster,2022-12-15,Canada goose
Colorado,Boulder,2022-12-15,Canada goose
Montana,Big Horn,2022-12-15,Mallard
Nebraska,Douglas,2022-12-15,Canada goose
Idaho,Fremont,2022-12-15,Common goldeneye
Oregon,Lane,2022-12-15,Green-winged teal
Oregon,Lane,2022-12-15,Green-winged teal
Oregon,Lane,2022-12-15,Green-winged teal
Oregon,Lane,2022-12-15,Northern shoveler
Oregon,Lane,2022-12-15,Northern shoveler
Kansas,Neosho,2022-12-15,American wigeon
Texas,Randall,2022-12-15,Green-winged teal
Texas,Randall,2022-12-15,Green-winged teal
Texas,Randall,2022-12-15,American wigeon
Texas,Randall,2022-12-15,Green-winged teal
Montana,Big Horn,2022-12-15,Gadwall
Montana,Big Horn,2022-12-15,Mallard
Montana,Big Horn,2022-12-15,Mallard
Idaho,Fremont,2022-12-15,Common goldeneye
Montana,Big Horn,2022-12-15,Mallard
California,Los Angeles,2022-12-13,Hawk (unidentified)
California,Los Angeles,2022-12-13,Owl (unidentified)
California,San Diego,2022-12-13,Turkey vulture
California,San Diego,2022-12-13,American white pelican
Wyoming,Fremont,2022-12-13,Great horned owl
Missouri,Pemiscot,2022-12-13,Bald eagle
Missouri,Bollinger,2022-12-13,Goose (unidentified)
Missouri,Platte,2022-12-13,Snow goose
Missouri,St. Charles,2022-12-13,Cooper's hawk
Missouri,Webster,2022-12-13,Ross's goose
Missouri,Webster,2022-12-13,Snow goose
Michigan,Eaton,2022-12-13,Bald eagle
Michigan,Clinton,2022-12-13,Bald eagle
Michigan,Iron,2022-12-13,Bald eagle
Kentucky,Fayette,2022-12-13,Snow goose
Kentucky,Trigg,2022-12-13,Snow goose
California,San Francisco,2022-12-13,Common raven
California,Fresno,2022-12-13,Canada goose
California,Humboldt,2022-12-13,Common raven
California,Colusa,2022-12-13,Snow goose
California,San Diego,2022-12-13,Peregrine falcon
California,San Mateo,2022-12-13,Common raven
California,San Mateo,2022-12-13,Canada goose
California,Humboldt,2022-12-13,Common raven
California,Humboldt,2022-12-13,Common raven
California,Los Angeles,2022-12-13,Great horned owl
California,Los Angeles,2022-12-13,Turkey vulture
California,Ventura,2022-12-13,Red-tailed hawk
California,Kern,2022-12-13,Cooper's hawk
California,San Luis Obispo,2022-12-13,Bonaparte's gull
California,San Luis Obispo,2022-12-13,Western gull
California,San Luis Obispo,2022-12-13,Cackling goose
California,San Luis Obispo,2022-12-13,Peregrine falcon
California,San Luis Obispo,2022-12-13,Red-shouldered hawk
California,San Luis Obispo,2022-12-13,Northern fulmar
California,Monterey,2022-12-13,Peregrine falcon
Alabama,Cullman,2022-12-13,Red-shouldered hawk
Illinois,Randolph,2022-12-13,American white pelican
Illinois,Randolph,2022-12-13,Common tern
Illinois,Randolph,2022-12-13,Snow goose
Illinois,Randolph,2022-12-13,Snow goose
Illinois,Randolph,2022-12-13,Snow goose
Illinois,Clinton,2022-12-13,Snow goose
Illinois,Clinton,2022-12-13,Snow goose
Mississippi,Madison,2022-12-13,Canada goose
Idaho,Gooding,2022-12-12,American wigeon
Minnesota,Dakota,2022-12-12,Bald eagle
California,San Diego,2022-12-12,Pied-billed grebe
Washington,Skagit,2022-12-12,Short-eared owl
Washington,Skagit,2022-12-12,Great blue heron
Washington,Skagit,2022-12-12,Dunlin
Washington,Skagit,2022-12-12,Snow goose
Kansas,Phillips,2022-12-12,Snow goose
Kansas,Phillips,2022-12-12,Ross's goose
Kansas,Phillips,2022-12-12,Ross's goose
Minnesota,Hennepin,2022-12-12,Canada goose
South Carolina,Chester,2022-12-12,Black vulture
Kentucky,Warren,2022-12-12,Canada goose
North Carolina,Onslow,2022-12-12,Canada goose
North Carolina,Johnston,2022-12-12,Mallard
North Carolina,Johnston,2022-12-12,Mallard
Kansas,Mitchell,2022-12-12,Snow goose
Kansas,Mitchell,2022-12-12,Snow goose
Kansas,Mitchell,2022-12-12,Snow goose
Kansas,Jewell,2022-12-12,Snow goose
Kansas,Kearny,2022-12-12,Red-tailed hawk
Kansas,Kearny,2022-12-12,Red-tailed hawk
Kansas,Hamilton,2022-12-12,Ross's goose
Kansas,Finney,2022-12-12,Snow goose
Kansas,Finney,2022-12-12,Snow goose
Kansas,Kearny,2022-12-12,Snow goose
Kansas,Hamilton,2022-12-12,Snow goose
Kansas,Pottawatomie,2022-12-12,Snow goose
Kansas,Pottawatomie,2022-12-12,Snow goose
Kansas,Pottawatomie,2022-12-12,Snow goose
Kansas,Pottawatomie,2022-12-12,Snow goose
Kansas,Pottawatomie,2022-12-12,Snow goose
Kansas,Lincoln,2022-12-12,Snow goose
Tennessee,Greene,2022-12-12,Black vulture
Tennessee,Greene,2022-12-12,Black vulture
Tennessee,Jefferson,2022-12-12,Black vulture
Louisiana,Calcasieu,2022-12-12,Snow goose
Louisiana,Ouachita,2022-12-12,Snow goose
Louisiana,Richland,2022-12-12,Ross's goose
Louisiana,Richland,2022-12-12,Snow goose
Louisiana,Richland,2022-12-12,Snow goose
Louisiana,Richland,2022-12-12,Snow goose
Louisiana,Morehouse,2022-12-12,Snow goose
Louisiana,Morehouse,2022-12-12,Snow goose
Louisiana,Morehouse,2022-12-12,Ross's goose
Indiana,Tippecanoe,2022-12-12,Bald eagle
Wyoming,Laramie,2022-12-12,Great horned owl
Minnesota,Lincoln,2022-12-12,Snow goose
Minnesota,Lincoln,2022-12-12,Canada goose
New York,Seneca,2022-12-12,Mallard
New York,Seneca,2022-12-12,Mallard
New York,Seneca,2022-12-12,American black duck
New York,Seneca,2022-12-12,American black duck
New York,Seneca,2022-12-12,American black duck
New York,Seneca,2022-12-12,Mallard
New York,Seneca,2022-12-12,Mallard
New York,Seneca,2022-12-12,Gadwall
Idaho,Gooding,2022-12-12,American wigeon
California,Yuba,2022-12-12,Snow goose
California,Kern,2022-12-12,Gadwall
Nevada,Mineral,2022-12-12,Green-winged teal
Nevada,Mineral,2022-12-12,Northern shoveler
Nevada,Mineral,2022-12-12,Northern shoveler
Nevada,Mineral,2022-12-12,Northern shoveler
Alaska,Aleutians East,2022-12-09,Northern pintail
Colorado,Boulder,2022-12-09,Snow goose
Colorado,Larimer,2022-12-09,Red-tailed hawk
Colorado,Larimer,2022-12-09,Red-tailed hawk
Minnesota,Scott,2022-12-09,Trumpeter swan
Wisconsin,Dane,2022-12-09,Swan (unidentified)
Vermont,Orleans,2022-12-09,Canada goose
Vermont,Orleans,2022-12-09,Canada goose
Louisiana,Avoyelles,2022-12-09,Northern pintail
Louisiana,Avoyelles,2022-12-09,Greater white-fronted goose
Louisiana,Avoyelles,2022-12-09,Snow goose
Arkansas,Cross,2022-12-09,Snow goose
Arkansas,Cross,2022-12-09,Snow goose
Arkansas,Monroe,2022-12-09,Snow goose
Arkansas,Pope,2022-12-09,Snow goose
Arkansas,Pulaski,2022-12-09,Snow goose
Arkansas,Conway,2022-12-09,Snow goose
Arkansas,Desha,2022-12-09,Ross's goose
Arkansas,Desha,2022-12-09,Snow goose
Arkansas,Desha,2022-12-09,Snow goose
Arkansas,Prairie,2022-12-09,Ross's goose
Arkansas,Prairie,2022-12-09,Snow goose
Arkansas,Prairie,2022-12-09,Snow goose
Arkansas,Lonoke,2022-12-09,Snow goose
South Dakota,McCook,2022-12-09,Great horned owl
South Dakota,McCook,2022-12-09,Red-tailed hawk
South Dakota,McCook,2022-12-09,Red-tailed hawk
South Dakota,Minnehaha,2022-12-09,Crow (unidentified)
New York,Essex,2022-12-09,Canada goose
New York,Essex,2022-12-09,Canada goose
New York,Essex,2022-12-09,Canada goose
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Issaquena,2022-12-09,Snow goose
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Issaquena,2022-12-09,Snow goose
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Issaquena,2022-12-09,Snow goose
Tennessee,Jefferson,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Issaquena,2022-12-09,Snow goose
Mississippi,Issaquena,2022-12-09,Snow goose
Mississippi,Issaquena,2022-12-09,Snow goose
Mississippi,Lawrence,2022-12-09,Snow goose
Mississippi,Noxubee,2022-12-09,Black vulture
Tennessee,Jefferson,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Tennessee,Jefferson,2022-12-09,Black vulture
Mississippi,Lowndes,2022-12-09,Great horned owl
Mississippi,Clarke,2022-12-09,Ross's goose
Idaho,Elmore,2022-12-09,American wigeon
Idaho,Elmore,2022-12-09,American wigeon
Idaho,Elmore,2022-12-09,Gadwall
Idaho,Elmore,2022-12-09,American wigeon
Louisiana,LaSalle,2022-12-09,Blue-winged teal
Louisiana,LaSalle,2022-12-09,Wood duck
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Washington,2022-12-09,Ross's goose
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Noxubee,2022-12-09,Black vulture
Mississippi,Tallahatchie,2022-12-09,Bald eagle
Idaho,Elmore,2022-12-09,Gadwall
Utah,Cache,2022-12-08,Eared grebe
Utah,Cache,2022-12-08,Eared grebe
Utah,Cache,2022-12-08,Eared grebe
Utah,Cache,2022-12-08,Eared grebe
Idaho,Canyon,2022-12-08,Snow goose
Montana,Cascade,2022-12-08,Long-eared owl
Montana,Toole,2022-12-08,Red-tailed hawk
Montana,Garfield,2022-12-08,Prairie falcon
Colorado,Prowers,2022-12-08,Snow goose
Colorado,Prowers,2022-12-08,Red-tailed hawk
Colorado,Prowers,2022-12-08,Snow goose
Colorado,Prowers,2022-12-08,Snow goose
Washington,Clark,2022-12-08,Cackling goose
Washington,Clark,2022-12-08,Ross's goose
Washington,Clallam,2022-12-08,Trumpeter swan
Washington,Clallam,2022-12-08,Tundra swan
New York,Nassau,2022-12-08,Red-tailed hawk
Missouri,St. Charles,2022-12-08,Snow goose
Missouri,Platte,2022-12-08,Snow goose
Missouri,Nodaway,2022-12-08,Snow goose
Missouri,Moniteau,2022-12-08,Snow goose
Missouri,St. Louis,2022-12-08,Snow goose
Missouri,St. Louis,2022-12-08,Snow goose
Missouri,New Madrid,2022-12-08,Snow goose
Missouri,Stoddard,2022-12-08,Snow goose
